value,timestamp,anomaly
-0.9888023508983523,2021-07-01,False
-1.0850716726280165,2021-07-02,False
-1.1003000258860085,2021-07-03,False
-0.8144874189561377,2021-07-04,False
-0.9828770650149067,2021-07-05,False
-0.9564056151702566,2021-07-06,False
-0.9863797179033446,2021-07-07,False
-0.8789246364291252,2021-07-08,False
-0.989645109456392,2021-07-09,False
-1.0141732699720474,2021-07-10,False
-0.9775982760155104,2021-07-11,False
-0.9129340854220901,2021-07-12,False
-1.0405594646426946,2021-07-13,False
-1.1112222768735773,2021-07-14,False
-0.9373320153920738,2021-07-15,False
-1.0399633237351869,2021-07-16,False
-0.9171312416704894,2021-07-17,False
-0.9489071322778491,2021-07-18,False
-1.0472840695713947,2021-07-19,False
-1.0308920274918867,2021-07-20,False
-1.0171905196673758,2021-07-21,False
-1.0713333511598366,2021-07-22,False
-0.9016204905135586,2021-07-23,False
-1.0170760685541334,2021-07-24,False
-0.9914092658395574,2021-07-25,False
-0.9899361063322634,2021-07-26,False
-0.8550015244588957,2021-07-27,False
-0.9982114169400027,2021-07-28,False
-0.9522631997475803,2021-07-29,False
-0.8416119601507878,2021-07-30,False
-0.9254242410868965,2021-07-31,False
-1.0904227935551587,2021-08-01,False
-0.9343447674667738,2021-08-02,False
-0.8469981091159808,2021-08-03,False
-0.8572387151396575,2021-08-04,False
-0.8772050628996135,2021-08-05,False
-0.9511120071176967,2021-08-06,False
-0.6500153456038629,2021-08-07,False
-1.03139345382308,2021-08-08,False
-0.9821534693387545,2021-08-09,False
-0.9561041630968533,2021-08-10,False
-0.834237605829941,2021-08-11,False
-0.74633753295634,2021-08-12,False
-0.9582476347015394,2021-08-13,False
-0.8189779720903414,2021-08-14,False
-0.8023978971995233,2021-08-15,False
-0.8801015890666214,2021-08-16,False
-0.8785542739690017,2021-08-17,False
-0.7727816470087397,2021-08-18,False
-0.8410193758990341,2021-08-19,False
-0.8149771357845821,2021-08-20,False
-0.8411391034843072,2021-08-21,False
-0.8967871881376152,2021-08-22,False
-0.7051773594054235,2021-08-23,False
-0.9795561220152382,2021-08-24,False
-0.7080709480978455,2021-08-25,False
-0.786251913924358,2021-08-26,False
-0.7408664421206341,2021-08-27,False
-0.9650211986257535,2021-08-28,False
-0.9270316451112801,2021-08-29,False
-0.9830923441867343,2021-08-30,False
-0.8689321675468075,2021-08-31,False
-0.8830444812561654,2021-09-01,False
,2021-09-02,True
-0.7205139191267725,2021-09-03,False
-0.9641695238905703,2021-09-04,False
-0.9259530687153809,2021-09-05,False
-0.8568839609859377,2021-09-06,False
-0.8859335586814914,2021-09-07,False
-0.8486094429012957,2021-09-08,False
,2021-09-09,True
,2021-09-10,False
,2021-09-11,False
-0.769747327357585,2021-09-12,False
-0.6958220013576666,2021-09-13,False
-0.8127846895858358,2021-09-14,False
-0.7909577215008238,2021-09-15,False
-0.6705456973029521,2021-09-16,False
-0.8815811096001672,2021-09-17,False
-0.7374203753823626,2021-09-18,False
-0.7959553086326022,2021-09-19,False
-0.8923101133176418,2021-09-20,False
-0.5634472591541779,2021-09-21,False
-0.8190974199383214,2021-09-22,False
-0.8219989943632211,2021-09-23,False
-0.8330854257110146,2021-09-24,False
-0.795385998160403,2021-09-25,False
-0.6906907981603909,2021-09-26,False
-0.7534053347328292,2021-09-27,False
-0.8075228878869591,2021-09-28,False
-0.6784935307737585,2021-09-29,False
-0.7815857358238367,2021-09-30,False
-0.8542779874483533,2021-10-01,False
-0.9048174608763135,2021-10-02,False
-0.762716039228813,2021-10-03,False
-0.9365282840280882,2021-10-04,False
-0.8273882480333028,2021-10-05,False
-0.9920690751003912,2021-10-06,False
-0.921572641046257,2021-10-07,False
-0.6675801282117698,2021-10-08,False
-0.846716005011869,2021-10-09,False
-0.7908425947434088,2021-10-10,False
-0.8884181363101504,2021-10-11,False
-0.8116227424243432,2021-10-12,False
-0.7655442555672651,2021-10-13,False
-0.7948884800165537,2021-10-14,False
-0.7918836050960255,2021-10-15,False
-0.7509711235271611,2021-10-16,False
-0.7519329945767649,2021-10-17,False
-0.7404252135442464,2021-10-18,False
-0.746705269740595,2021-10-19,False
-0.9012176382850198,2021-10-20,False
-0.6812179012104631,2021-10-21,False
-0.7845409059075971,2021-10-22,False
-0.693468454909999,2021-10-23,False
-0.8762198912323929,2021-10-24,False
0.9770663650852096,2021-10-25,True
-0.7625667422416718,2021-10-26,False
-0.5669584232609468,2021-10-27,False
-0.8139567286385427,2021-10-28,False
-0.8361117851227332,2021-10-29,False
-0.7646898197105692,2021-10-30,False
-0.8136041399774738,2021-10-31,False
-0.8210000279671126,2021-11-01,False
-0.7741127227046231,2021-11-02,False
-0.7083255422913087,2021-11-03,False
-0.8269890497557038,2021-11-04,False
-0.8039271697927072,2021-11-05,False
-0.8428294993965135,2021-11-06,False
-0.7236972943223121,2021-11-07,False
-0.6722872216435564,2021-11-08,False
-0.6362294320108334,2021-11-09,False
-0.6287109266326772,2021-11-10,False
-0.7668696775220365,2021-11-11,False
-0.7872283907390645,2021-11-12,False
-0.6693867113407735,2021-11-13,False
,2021-11-14,False
-0.7793431026926327,2021-11-15,False
-0.8076019452309622,2021-11-16,False
-0.6490083348346193,2021-11-17,False
-0.6748638336390014,2021-11-18,False
-0.7255684933332137,2021-11-19,False
-0.6701741901378795,2021-11-20,False
-0.7357172398093332,2021-11-21,False
-0.6791721690745077,2021-11-22,False
-0.7580571823565403,2021-11-23,False
-0.7682356028350676,2021-11-24,False
-0.6550544161637231,2021-11-25,True
-0.6867099814655816,2021-11-26,False
-0.659087911769165,2021-11-27,False
,2021-11-28,False
-0.7527380686459454,2021-11-29,False
-0.7738429643373232,2021-11-30,False
-0.6863725372192512,2021-12-01,False
-0.7405021498922851,2021-12-02,False
-0.5246741871992141,2021-12-03,False
-0.7716072680792312,2021-12-04,False
-0.5698768533096151,2021-12-05,False
-0.6083744090138042,2021-12-06,False
-0.6286871219492046,2021-12-07,False
-0.6374892002351459,2021-12-08,False
-0.6209004749591038,2021-12-09,False
0.44731258406882257,2021-12-10,True
-0.640800987420927,2021-12-11,False
-0.6868886387552406,2021-12-12,False
-0.626947809537644,2021-12-13,False
-0.5965764796386894,2021-12-14,False
-0.7656352724005495,2021-12-15,False
-0.7121602001101937,2021-12-16,False
-0.4998138267645948,2021-12-17,False
-0.7283074193568856,2021-12-18,False
-0.5874728203452959,2021-12-19,False
-0.6323966883352496,2021-12-20,False
-0.6006340438736717,2021-12-21,False
-0.6776261198771919,2021-12-22,False
-0.5250662642718187,2021-12-23,False
-0.7737552640518048,2021-12-24,False
0.46708411883316914,2021-12-25,True
,2021-12-26,False
-0.5599541182624558,2021-12-27,False
-0.6393528631698356,2021-12-28,False
,2021-12-29,True
-0.6406205722138278,2021-12-30,False
-0.5488566110475894,2021-12-31,False
-0.5565806189247304,2022-01-01,False
-0.5775905423784633,2022-01-02,False
-0.5909109308715881,2022-01-03,False
-0.5565589962909026,2022-01-04,False
-0.3925232588145231,2022-01-05,False
-0.4996315905858613,2022-01-06,False
,2022-01-07,True
-0.46701420326054155,2022-01-08,False
-0.5097694592677396,2022-01-09,False
-0.4662763241793443,2022-01-10,False
-0.5026178963960496,2022-01-11,False
-0.47100768612806193,2022-01-12,False
-0.5206705167170914,2022-01-13,False
-0.4641439195184886,2022-01-14,False
-0.5429920214001966,2022-01-15,False
-0.4269240035106876,2022-01-16,False
-0.48971933632815207,2022-01-17,False
-0.586380748886738,2022-01-18,False
-0.45298179921193427,2022-01-19,False
-0.47849232301113775,2022-01-20,False
-0.5916962842296732,2022-01-21,False
-0.4684105120403767,2022-01-22,False
0.24360069851872468,2022-01-23,True
-0.5110414166998906,2022-01-24,False
-0.43888447808366465,2022-01-25,False
-0.4906020951216945,2022-01-26,False
-0.4342592826934445,2022-01-27,False
0.80113678968984,2022-01-28,True
-0.43776534903830333,2022-01-29,False
-0.4331397926452327,2022-01-30,False
-0.41529241173190534,2022-01-31,False
-0.394383022107191,2022-02-01,False
-0.44541160079836967,2022-02-02,False
-0.4081468357570687,2022-02-03,False
-0.3950613926328039,2022-02-04,False
-0.3908674263203535,2022-02-05,False
-0.35442275887728797,2022-02-06,False
,2022-02-07,False
-0.44989885365019605,2022-02-08,False
-0.3872634470691964,2022-02-09,False
-0.3482355176428133,2022-02-10,False
-0.489690106123832,2022-02-11,False
-0.37317067517913954,2022-02-12,False
-0.43869375505353814,2022-02-13,False
-0.3977142201534978,2022-02-14,False
-0.41822896380563224,2022-02-15,False
-0.39215765917649187,2022-02-16,False
-0.3983828150127714,2022-02-17,False
-0.3026601543408365,2022-02-18,False
-0.3803558735291637,2022-02-19,False
-0.3610668603934777,2022-02-20,False
0.4015100781934229,2022-02-21,True
-0.38670308853092494,2022-02-22,False
-0.3461594076423899,2022-02-23,False
-0.3018346427073092,2022-02-24,False
-0.3791502858008864,2022-02-25,False
-0.3214466181170033,2022-02-26,False
-0.3080967477662035,2022-02-27,False
-0.40932345669844217,2022-02-28,False
-0.3320352386404259,2022-03-01,False
-0.32200336651870104,2022-03-02,False
-0.3484855357560899,2022-03-03,False
-0.3245488180839181,2022-03-04,False
-0.31147921340453666,2022-03-05,False
-0.37742217314553483,2022-03-06,False
-0.3306506058844735,2022-03-07,False
-0.3368912900684612,2022-03-08,False
-0.3182968106832661,2022-03-09,False
-0.3458530689331807,2022-03-10,True
-0.3204414585256434,2022-03-11,False
-0.35361694328866455,2022-03-12,False
-0.3184321697535933,2022-03-13,False
-0.3257587912897705,2022-03-14,False
-0.31831190189918207,2022-03-15,False
-0.35489372226311666,2022-03-16,False
-0.32993727052323796,2022-03-17,False
-0.2715817928896601,2022-03-18,False
-0.3111968435130516,2022-03-19,False
-0.3233022742405912,2022-03-20,False
-0.5768258808060422,2022-03-21,True
-0.32718928163059763,2022-03-22,False
-0.3451123645163497,2022-03-23,False
-0.3124316813191307,2022-03-24,False
-0.25223719007393247,2022-03-25,False
-0.29210988743913574,2022-03-26,False
-0.31309477028214056,2022-03-27,False
-0.31501308431773,2022-03-28,False
-0.1485922897785248,2022-03-29,True
-0.22307503636146284,2022-03-30,False
-0.2998947297047872,2022-03-31,False
-0.18270155696789345,2022-04-01,False
-0.19664776601133102,2022-04-02,False
-0.19733580801490355,2022-04-03,False
-0.1623641617516997,2022-04-04,False
-0.21017498686415023,2022-04-05,False
-0.1869252515273805,2022-04-06,False
-0.1465761470982499,2022-04-07,False
,2022-04-08,False
-0.15213880589443832,2022-04-09,False
