value,timestamp,anomaly
-0.9456230718245613,2021-07-01,False
-0.9875127176872192,2021-07-02,False
-0.8695482607977144,2021-07-03,False
-0.9040414814661877,2021-07-04,False
-0.824900293774548,2021-07-05,False
-0.985909976805403,2021-07-06,False
-1.1831048718619641,2021-07-07,False
-1.1592693160578633,2021-07-08,False
-0.9349858690682005,2021-07-09,False
-0.8697605522693403,2021-07-10,False
-0.9369791437103077,2021-07-11,False
-0.9581570093538366,2021-07-12,False
-1.0544729818271275,2021-07-13,False
-0.9419266692184287,2021-07-14,False
,2021-07-15,False
-1.0708440143787576,2021-07-16,False
-1.1356000226812393,2021-07-17,False
-0.927596885446888,2021-07-18,False
-0.8996946104780091,2021-07-19,False
-1.1358436525813056,2021-07-20,False
-1.1419783195552735,2021-07-21,False
-0.8867264775834347,2021-07-22,False
-0.8931748719379663,2021-07-23,False
-1.0286704633605905,2021-07-24,False
-1.0815849633952341,2021-07-25,False
,2021-07-26,False
,2021-07-27,False
-0.8849206749854464,2021-07-28,False
-0.8865572855858858,2021-07-29,False
-0.9048529495012585,2021-07-30,False
-1.0130270564863657,2021-07-31,False
-0.9678608047819712,2021-08-01,False
-0.7868909018434944,2021-08-02,False
-0.8615651637732028,2021-08-03,False
-0.9327127004811888,2021-08-04,False
-1.0381469202210971,2021-08-05,False
-0.8148143707750752,2021-08-06,False
-0.789255325411844,2021-08-07,False
-0.7017423134876977,2021-08-08,False
,2021-08-09,False
-0.7469479623761665,2021-08-10,False
-0.9078974774798162,2021-08-11,False
-0.8898845445280329,2021-08-12,False
-0.8087479820918045,2021-08-13,False
-0.7368448832378309,2021-08-14,False
-0.9310091938462626,2021-08-15,False
-0.884773129545025,2021-08-16,False
-0.9922017883272252,2021-08-17,False
-1.0014372095631832,2021-08-18,False
-0.9194737932171189,2021-08-19,False
-0.3028604473363443,2021-08-20,True
-0.8399370069009952,2021-08-21,False
0.7821899634693639,2021-08-22,True
-0.801157129502697,2021-08-23,False
-0.8253896645687324,2021-08-24,False
-0.8338630757383291,2021-08-25,False
-0.8515850206703284,2021-08-26,False
-0.961817503325999,2021-08-27,False
-0.8872858023265483,2021-08-28,False
-1.0153463063876866,2021-08-29,False
-0.7873991340979389,2021-08-30,False
-0.9100436804003917,2021-08-31,False
-0.7284560070175328,2021-09-01,False
-0.7323115888700813,2021-09-02,False
-0.8055818299842535,2021-09-03,False
-0.8835664688921707,2021-09-04,False
-0.9501443642241781,2021-09-05,False
-0.7783473166420002,2021-09-06,False
-0.7582698261021104,2021-09-07,False
-0.8366128194213089,2021-09-08,False
-0.7684748433597756,2021-09-09,False
-0.872889587360033,2021-09-10,False
-0.8160861679269749,2021-09-11,False
-0.7876870815488526,2021-09-12,False
-0.8337430624738866,2021-09-13,False
-0.7911249964594437,2021-09-14,False
-0.8171341473561569,2021-09-15,False
-0.8316984496515591,2021-09-16,False
-0.9023684993351854,2021-09-17,False
,2021-09-18,False
-0.7462012249521901,2021-09-19,False
-0.8177275132782138,2021-09-20,False
-0.6620591917719215,2021-09-21,False
-0.7964540546458245,2021-09-22,False
-0.7462975284338645,2021-09-23,False
-0.814317585958379,2021-09-24,False
-0.8024359416939125,2021-09-25,False
-0.7811234118292611,2021-09-26,False
-0.6361522418444384,2021-09-27,False
-0.6776507675037174,2021-09-28,False
-0.7394104235544924,2021-09-29,False
-0.86876828163175,2021-09-30,False
-0.6694530303784344,2021-10-01,False
-0.8312171617558304,2021-10-02,False
-0.8529584768475754,2021-10-03,False
-0.8975783989979058,2021-10-04,False
-0.8516352861136952,2021-10-05,False
-0.7841624121248703,2021-10-06,False
-0.7860506374037622,2021-10-07,False
-0.9600891994671161,2021-10-08,False
-0.8275222014808894,2021-10-09,False
-0.7015965006816288,2021-10-10,False
-0.9098261560460399,2021-10-11,True
-0.7316415788837316,2021-10-12,False
-0.7876142266204975,2021-10-13,False
-0.7735826021170433,2021-10-14,False
-0.674658252125468,2021-10-15,False
-0.7210633398285864,2021-10-16,False
-0.7846628362965871,2021-10-17,False
-0.8130685434396586,2021-10-18,False
-0.6905172152422258,2021-10-19,False
-0.6984170148020988,2021-10-20,False
-0.8507427839019859,2021-10-21,False
-0.735837548726453,2021-10-22,False
,2021-10-23,False
-0.7167434595567226,2021-10-24,False
-0.7638289832669536,2021-10-25,False
,2021-10-26,False
-1.0204910750089495,2021-10-27,False
-0.716961684711423,2021-10-28,False
,2021-10-29,False
-0.9351045988280262,2021-10-30,False
-0.7166335254416517,2021-10-31,False
-0.7439060966624071,2021-11-01,False
-0.7692975970555223,2021-11-02,False
-0.7667810810042832,2021-11-03,False
-0.7918682974102215,2021-11-04,False
-0.8037238645450148,2021-11-05,False
-0.668371414285471,2021-11-06,False
-0.743308578989865,2021-11-07,False
,2021-11-08,False
-0.7169728029514243,2021-11-09,False
-0.7004913778048282,2021-11-10,False
-0.689106632777712,2021-11-11,False
-0.7044859209094454,2021-11-12,False
-0.7202618087912751,2021-11-13,False
-0.7111713443133408,2021-11-14,False
,2021-11-15,False
-0.6650825925093695,2021-11-16,False
-0.7433276896732885,2021-11-17,False
-0.8772131404481729,2021-11-18,False
-0.7023103407180036,2021-11-19,False
-0.6155040069571192,2021-11-20,False
-0.6131519183571893,2021-11-21,False
-0.7523139973619467,2021-11-22,False
-0.6761770696660512,2021-11-23,False
-0.7690160079502211,2021-11-24,False
-0.6576139391834089,2021-11-25,False
-0.7339663378572878,2021-11-26,False
-0.7139342963472369,2021-11-27,False
-0.781247946297451,2021-11-28,False
-0.6286368097521461,2021-11-29,False
-0.6960582377602763,2021-11-30,False
-0.6968868283345672,2021-12-01,False
-0.7775112462452297,2021-12-02,False
-0.7610461289555502,2021-12-03,False
0.06653841583264586,2021-12-04,True
-0.6672362126700795,2021-12-05,False
-0.6887610305457234,2021-12-06,False
-0.6855585431019944,2021-12-07,False
0.2051443879255832,2021-12-08,True
