value,timestamp,anomaly
-1.01852788232075,2021-07-01,False
-0.9389440217015497,2021-07-02,False
-0.9459923410738693,2021-07-03,False
-0.9519598423700903,2021-07-04,False
-1.136673713385202,2021-07-05,False
-0.9631855056256726,2021-07-06,False
-0.9917965279024856,2021-07-07,False
,2021-07-08,False
-1.108780051294833,2021-07-09,False
,2021-07-10,False
-1.075634245685167,2021-07-11,False
-1.0287555835390338,2021-07-12,False
-0.9795641640186032,2021-07-13,False
0.38318073109010165,2021-07-14,True
-0.9256086164888775,2021-07-15,False
-0.8107535745412562,2021-07-16,False
-1.1585045045936178,2021-07-17,False
-1.0205333203359053,2021-07-18,False
-1.1043307372241888,2021-07-19,False
-1.0722543229691293,2021-07-20,False
-1.074048272463721,2021-07-21,False
-0.9751776635231347,2021-07-22,False
-0.8927818017304314,2021-07-23,False
-1.0314560453278736,2021-07-24,False
-0.9064258621845491,2021-07-25,False
-0.8950100290299707,2021-07-26,False
-0.9678884220581436,2021-07-27,False
-0.8051431352649527,2021-07-28,False
-1.1294419781289744,2021-07-29,False
-0.8957923746628411,2021-07-30,False
-0.8752726220973339,2021-07-31,False
-1.0371803169576408,2021-08-01,False
-0.8166016966789955,2021-08-02,False
-0.8599616702742129,2021-08-03,False
-0.9415868679606938,2021-08-04,False
-0.8171543721813362,2021-08-05,False
-0.8465283381606031,2021-08-06,False
-1.131031122813673,2021-08-07,False
-0.8666813859100789,2021-08-08,False
-0.9219617300826156,2021-08-09,False
-0.9781869249976582,2021-08-10,False
-0.8770925732053562,2021-08-11,False
,2021-08-12,False
-0.9730623055988168,2021-08-13,False
-0.9295630651932447,2021-08-14,False
-0.6701530636866876,2021-08-15,False
-0.8408944431610409,2021-08-16,False
-0.9633382162369168,2021-08-17,False
-0.9675269908014402,2021-08-18,False
-0.9462479349982007,2021-08-19,False
-1.0108073973246678,2021-08-20,False
-0.8792516483638362,2021-08-21,False
-0.8211861374788932,2021-08-22,False
-0.9613871713818488,2021-08-23,False
-0.898494198226793,2021-08-24,False
-0.9586358460594728,2021-08-25,False
,2021-08-26,False
-0.9357188187822387,2021-08-27,False
-0.8490971976543584,2021-08-28,False
-0.7763717443251925,2021-08-29,False
-0.8106620447366952,2021-08-30,False
-0.8786083588744804,2021-08-31,False
-0.8438368448107115,2021-09-01,False
-0.8210613211059635,2021-09-02,False
-0.7258009729163037,2021-09-03,False
-0.9971591464192073,2021-09-04,False
-0.8188017523664836,2021-09-05,False
-0.901154659883357,2021-09-06,False
-0.7892181867285006,2021-09-07,False
-0.6875554225474156,2021-09-08,False
0.7991533084454436,2021-09-09,True
-0.7616265824396288,2021-09-10,False
-0.7357264554990807,2021-09-11,False
-0.7708611600195622,2021-09-12,False
-0.8550261143187052,2021-09-13,False
-0.8785908066091407,2021-09-14,False
-0.8023295820009582,2021-09-15,False
-0.8360851319252032,2021-09-16,False
-0.7896722224929651,2021-09-17,False
-0.7893735537745127,2021-09-18,False
0.019119823915753953,2021-09-19,True
-0.7515047594353399,2021-09-20,False
-0.8155633125151187,2021-09-21,False
-0.9417332015404718,2021-09-22,False
-0.6337236857742894,2021-09-23,False
-0.7328465844250501,2021-09-24,False
-0.7645283178356819,2021-09-25,False
,2021-09-26,False
-0.8576791137365583,2021-09-27,False
-0.8067664340230839,2021-09-28,False
-0.6683033286672786,2021-09-29,False
-0.8330756715038459,2021-09-30,False
-0.8859378796537832,2021-10-01,False
-0.8089361623118229,2021-10-02,False
-0.9042675837728036,2021-10-03,False
-0.852479834464868,2021-10-04,False
-0.8343835278471489,2021-10-05,False
-0.7595243779844731,2021-10-06,False
-0.8280575610691312,2021-10-07,False
-0.6651604058409617,2021-10-08,False
-0.7141414574730969,2021-10-09,False
-0.8615775476780718,2021-10-10,False
-0.9683880379346005,2021-10-11,False
-0.7328415708888265,2021-10-12,False
-0.6989159326223451,2021-10-13,False
,2021-10-14,False
-0.735258947150575,2021-10-15,False
-0.7868103044991088,2021-10-16,False
-0.7665966283010152,2021-10-17,False
-0.8350728590773118,2021-10-18,False
-0.6763575715850291,2021-10-19,False
-0.8665435147940854,2021-10-20,False
-0.8768278408078497,2021-10-21,False
-0.8538823350123346,2021-10-22,False
-0.9219385753553899,2021-10-23,False
-0.7808665558156167,2021-10-24,False
-0.8258262507670667,2021-10-25,False
-0.7710005538331418,2021-10-26,False
-0.7766261560693537,2021-10-27,False
-0.8074149944899539,2021-10-28,False
-0.8041133646852056,2021-10-29,False
-0.7667864582695617,2021-10-30,False
-0.7630809108944461,2021-10-31,False
-0.6508153576225028,2021-11-01,False
-0.7797208852405586,2021-11-02,False
-0.8053896940861011,2021-11-03,False
-0.7262613236289048,2021-11-04,False
-0.8558119204346424,2021-11-05,False
-0.8287367270716572,2021-11-06,False
-0.8291577337085724,2021-11-07,False
-0.6620151433481534,2021-11-08,False
,2021-11-09,False
-0.7386014732576003,2021-11-10,False
-0.6768643751250523,2021-11-11,False
-0.7358566905187697,2021-11-12,False
-0.7235246103166296,2021-11-13,False
-0.6821944252012846,2021-11-14,False
-0.6927910417165538,2021-11-15,False
,2021-11-16,False
-0.6626614648628774,2021-11-17,False
,2021-11-18,False
-0.7888546396729659,2021-11-19,False
-0.07286111885514845,2021-11-20,True
-0.7885636152725327,2021-11-21,False
-0.6675223131888584,2021-11-22,False
-0.6559205249797264,2021-11-23,False
-0.6497039316860422,2021-11-24,False
-0.717661336635734,2021-11-25,False
-0.6004370653776167,2021-11-26,False
-0.6878866707035382,2021-11-27,False
-0.1691454061106048,2021-11-28,True
-0.6499415000713403,2021-11-29,False
-0.72107229150983,2021-11-30,False
-0.7709884754466745,2021-12-01,False
-0.5339459859337518,2021-12-02,False
-0.6455817897045786,2021-12-03,False
-0.7557060960740275,2021-12-04,False
-0.6866892043476359,2021-12-05,False
-0.7218944261429497,2021-12-06,False
-0.6331539936145704,2021-12-07,False
-0.7082708993015341,2021-12-08,False
-0.5582834241061032,2021-12-09,False
-0.5634238765434318,2021-12-10,False
-0.5676672013872927,2021-12-11,False
-0.6148908268999045,2021-12-12,False
-0.64860862673041,2021-12-13,False
-0.6444900025352966,2021-12-14,False
-0.6567755674471998,2021-12-15,False
-0.5344990349757349,2021-12-16,False
-0.7857472375926687,2021-12-17,False
-0.7008819135126083,2021-12-18,False
-0.5653827811732541,2021-12-19,False
0.6673569777649864,2021-12-20,True
-0.6105834601531366,2021-12-21,False
-0.5330202065144165,2021-12-22,False
,2021-12-23,False
-0.7296757489640251,2021-12-24,False
-0.6965824694939887,2021-12-25,False
-0.5847681421536126,2021-12-26,False
-0.6865897433578948,2021-12-27,False
-0.7708441489986744,2021-12-28,False
0.8692922721614815,2021-12-29,True
-0.5831432422392158,2021-12-30,False
-0.5728421780104617,2021-12-31,False
0.45272985132260946,2022-01-01,True
-0.5635816346696544,2022-01-02,False
-0.45907047341795143,2022-01-03,False
-0.5406694994325989,2022-01-04,False
-0.5367123550577911,2022-01-05,False
-0.4117903346250498,2022-01-06,False
-0.5306981799915957,2022-01-07,False
-0.5166604688679005,2022-01-08,False
-0.42709425193226086,2022-01-09,False
-0.6313816550770686,2022-01-10,False
-0.5452248092387753,2022-01-11,False
-0.13742148733000592,2022-01-12,True
-0.4281027877993971,2022-01-13,False
-0.42571907783223223,2022-01-14,False
-0.469895403327403,2022-01-15,False
-0.4190512292871766,2022-01-16,False
-0.4965800865215192,2022-01-17,False
0.43077305221514095,2022-01-18,True
-0.47257395612181163,2022-01-19,False
-0.3852554901599527,2022-01-20,False
-0.49656236930895264,2022-01-21,False
-0.4111634280618657,2022-01-22,False
,2022-01-23,False
-0.42762579519406024,2022-01-24,False
-0.4634816315592449,2022-01-25,False
-0.42955517422422723,2022-01-26,False
-0.4184106831325794,2022-01-27,False
-0.4408851361981744,2022-01-28,False
-0.4429690174134236,2022-01-29,False
-0.454019637357661,2022-01-30,False
-0.3841696208267578,2022-01-31,False
-0.4636171517939639,2022-02-01,False
-0.4314263943314271,2022-02-02,False
-0.40947608391939466,2022-02-03,False
-0.4675892744022515,2022-02-04,False
-0.4214014819398181,2022-02-05,False
-0.3789381536967661,2022-02-06,False
-0.43989703209239656,2022-02-07,False
-0.3879853268719043,2022-02-08,False
-0.4338659340752799,2022-02-09,False
-0.38004200624448287,2022-02-10,False
-0.45910073285307834,2022-02-11,False
-0.3629228310594922,2022-02-12,False
-0.3036986905349399,2022-02-13,False
-0.3233254228370583,2022-02-14,False
-0.3764865134972591,2022-02-15,False
-0.3967729632919627,2022-02-16,False
-0.415551368317864,2022-02-17,False
-0.41193286258515166,2022-02-18,False
-0.25825651285325113,2022-02-19,False
-0.3702752449193755,2022-02-20,False
-0.43439944576365064,2022-02-21,False
-0.341300808108873,2022-02-22,False
-0.3228413744672701,2022-02-23,False
-0.34561294901753065,2022-02-24,False
0.7372899412492986,2022-02-25,True
-0.4413606606471081,2022-02-26,False
-0.3603779232323827,2022-02-27,False
-0.3893532620355484,2022-02-28,False
-0.4189155058657201,2022-03-01,False
0.06326616513256345,2022-03-02,True
-0.359902334630881,2022-03-03,False
-0.38717763076416856,2022-03-04,False
-0.3184802897964957,2022-03-05,False
-0.34828517369681816,2022-03-06,False
-0.3068222866348762,2022-03-07,False
-0.3515705508357402,2022-03-08,False
-0.3421909763175076,2022-03-09,False
-0.35708945243163787,2022-03-10,False
,2022-03-11,False
-0.36035821917804545,2022-03-12,False
-0.3510283267494174,2022-03-13,False
-0.29288748186840724,2022-03-14,False
-0.29156064750104255,2022-03-15,False
-0.32202022297217936,2022-03-16,False
-0.33992397780168165,2022-03-17,False
-0.30968162786958386,2022-03-18,False
-0.2456397241020753,2022-03-19,False
-0.356454497818352,2022-03-20,False
-0.3295608612102581,2022-03-21,False
-0.3040530210812683,2022-03-22,False
-0.2553635737832709,2022-03-23,False
-0.27690259957591445,2022-03-24,False
-0.3030247078656851,2022-03-25,False
-0.27647101675007546,2022-03-26,False
-0.30330042311177263,2022-03-27,False
-0.3348961647329391,2022-03-28,False
-0.2862166574088744,2022-03-29,False
-0.30061048270854507,2022-03-30,False
-0.3315333054192819,2022-03-31,False
-0.21492739087983215,2022-04-01,False
-0.21448340895945153,2022-04-02,False
-0.198354293866533,2022-04-03,False
-0.19290588172437023,2022-04-04,False
-0.6357759585466989,2022-04-05,True
-0.19430660802651803,2022-04-06,False
-0.196680557708082,2022-04-07,False
,2022-04-08,False
-0.16720181029781936,2022-04-09,False
-0.3226169079144141,2022-04-10,True
-0.16923006292704842,2022-04-11,False
-0.17279706848367857,2022-04-12,False
-0.13293969550782456,2022-04-13,False
-0.17093372522687356,2022-04-14,False
-0.18194638578068068,2022-04-15,False
-0.17475626982289266,2022-04-16,False
-0.12279317973352201,2022-04-17,False
0.2608154438993058,2022-04-18,True
,2022-04-19,False
-0.14043462804910628,2022-04-20,False
-0.13845998834665796,2022-04-21,False
-0.15477953266888803,2022-04-22,False
-0.12556679847184998,2022-04-23,False
-0.129243804567635,2022-04-24,False
-0.1476318427509109,2022-04-25,False
-0.1294761413930741,2022-04-26,False
-0.11323308079885677,2022-04-27,False
-0.13792328280915342,2022-04-28,False
-0.11992401779763652,2022-04-29,False
-0.138063946680569,2022-04-30,False
-0.1174047758893484,2022-05-01,False
-0.11168189839789797,2022-05-02,False
,2022-05-03,False
-0.1041229428525146,2022-05-04,False
-0.10693175949838116,2022-05-05,False
-0.10941694431905864,2022-05-06,False
-0.10825371578147318,2022-05-07,False
-0.10198703646976191,2022-05-08,False
,2022-05-09,False
-0.11226032483194509,2022-05-10,False
-0.09628024095253485,2022-05-11,False
-0.09255675550228479,2022-05-12,False
-0.08185893694035645,2022-05-13,False
-0.07793517495263651,2022-05-14,False
-0.09131082252603182,2022-05-15,False
-0.09766864678490658,2022-05-16,False
-0.06983556845501859,2022-05-17,False
-0.07687582438875602,2022-05-18,False
-0.07678003272280956,2022-05-19,False
,2022-05-20,False
-0.06366911504959612,2022-05-21,False
-0.06041981624366525,2022-05-22,False
-0.06781181694115536,2022-05-23,False
-0.06483306275699051,2022-05-24,False
-0.05401483409094234,2022-05-25,False
0.3230111992771807,2022-05-26,True
-0.05750107792033137,2022-05-27,False
-0.9757490106466657,2022-05-28,True
-0.04444999523213217,2022-05-29,False
-0.04799716730641598,2022-05-30,False
-0.04437491292792243,2022-05-31,False
-0.038361580653746556,2022-06-01,False
-0.034566084831090665,2022-06-02,False
0.5448568494576662,2022-06-03,True
